SCIENTIFIC NAME	OBSERVATION COUNT	LATITUDE	LONGITUDE	OBSERVATION DATE
Turdus flavipes	1	-27.5856955	-48.474788700000005	2019-11-16
Turdus flavipes	4	-26.2247164	-49.097406899999996	2019-11-17
Turdus flavipes	1	-26.081671300000004	-48.6405426	2019-11-13
Turdus flavipes	7	-26.2247164	-49.097406899999996	2019-11-16
Turdus flavipes	7	-26.217517100000002	-48.6661506	2019-11-12
Turdus flavipes	3	-26.217517100000002	-48.6661506	2019-11-14
Turdus flavipes	1	-26.776388800000003	-48.715655	2019-11-24
Turdus flavipes	6	-26.2247164	-49.097406899999996	2019-11-15
Turdus flavipes	1	-26.156665399999998	-48.6310177	2019-11-13
Turdus flavipes	1	-26.0143909	-48.6455442	2019-11-13
Turdus flavipes	2	-26.3135095	-48.9698771	2019-11-15
Turdus flavipes	1	-26.6033945	-49.075613	2019-11-02
Turdus flavipes	1	-26.3135095	-48.9698771	2019-11-08
Turdus flavipes	6	-26.2247164	-49.097406899999996	2019-11-15
Turdus flavipes	4	-26.7760327	-48.716105999999996	2019-11-24
Turdus flavipes	1	-26.7782859	-48.71894520000001	2019-11-24
Turdus flavipes	1	-26.6033945	-49.075613	2019-11-03
Turdus flavipes	4	-26.2247164	-49.097406899999996	2019-11-17
Turdus flavipes	4	-26.217517100000002	-48.6661506	2019-11-15
Turdus flavipes	1	-26.3135095	-48.9698771	2019-11-08
Turdus flavipes	2	-26.3135095	-48.9698771	2019-11-15
Turdus flavipes	1	-26.0143909	-48.6455442	2019-11-13
Turdus flavipes	3	-26.217517100000002	-48.6661506	2019-11-13
Turdus flavipes	1	-26.081671300000004	-48.6405426	2019-11-13
Turdus flavipes	2	-26.3135095	-48.9698771	2019-11-14
Turdus flavipes	7	-26.2247164	-49.097406899999996	2019-11-16
Turdus flavipes	1	-27.8998999	-49.5856065	2019-11-28
Turdus flavipes	2	-26.6033945	-49.075613	2019-12-23
Turdus flavipes	4	-26.3135095	-48.9698771	2019-12-10
Turdus flavipes	4	-26.1481209	-48.9770692	2019-12-28
Turdus flavipes	1	-26.6033945	-49.075613	2019-12-23
Turdus flavipes	1	-26.2436999	-49.3833054	2020-01-04
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-01-15
Turdus flavipes	1	-26.2436999	-49.3833054	2020-01-05
Turdus flavipes	2	-26.551526000000003	-49.3762493	2020-01-05
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-01-14
Turdus flavipes	1	-28.6333527	-49.4979016	2020-01-13
Turdus flavipes	1	-26.2247164	-49.097406899999996	2020-01-04
Turdus flavipes	3	-26.283909	-49.170749	2020-01-12
Turdus flavipes	3	-26.639814	-49.411528999999994	2020-01-05
Turdus flavipes	1	-26.166604	-48.528721999999995	2020-01-17
Turdus flavipes	1	-26.2030208	-49.1332734	2020-01-22
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-01-15
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-01-14
Turdus flavipes	4	-26.147526	-49.299499	2020-01-14
Turdus flavipes	1	-26.8976929	-49.4799113	2020-01-21
Turdus flavipes	3	-26.283909	-49.170749	2020-01-12
Turdus flavipes	2	-27.9245023	-49.856600799999995	2020-01-06
Turdus flavipes	2	-27.6718465	-49.152214	2020-01-05
Turdus flavipes	1	-27.6718465	-49.152214	2020-01-28
Turdus flavipes	4	-26.3135095	-48.9698771	2020-01-03
Turdus flavipes	1	-26.2436999	-49.3833054	2020-01-04
Turdus flavipes	3	-26.8051423	-48.952779799999995	2020-02-08
Turdus flavipes	3	-26.8051423	-48.952779799999995	2020-02-09
Turdus flavipes	1	-27.6719713	-49.015625299999996	2020-02-01
Turdus flavipes	2	-27.877748999999998	-49.442327	2020-02-02
Turdus flavipes	11	-27.08342	-48.7904463	2020-04-09
Turdus flavipes	2	-27.643694	-48.495132899999994	2020-04-22
Turdus flavipes	1	-27.643694	-48.495132899999994	2020-04-15
Turdus flavipes	1	-26.334283199999998	-49.3204222	2020-04-25
Turdus flavipes	1	-28.633272100000003	-49.498811200000006	2020-04-30
Turdus flavipes	1	-27.643694	-48.495132899999994	2020-04-18
Turdus flavipes	1	-26.4329	-49.2411	2020-04-26
Turdus flavipes	2	-26.917124400000002	-48.968884100000004	2020-04-24
Turdus flavipes	1	-27.2126429	-49.6794311	2020-05-02
Turdus flavipes	1	-27.6718465	-49.152214	2020-05-09
Turdus flavipes	1	-27.41726	-48.40736	2020-05-27
Turdus flavipes	3	-26.425641100000004	-49.2459386	2020-05-03
Turdus flavipes	12	-27.08342	-48.7904463	2020-05-19
Turdus flavipes	1	-26.425641100000004	-49.2459386	2020-05-07
Turdus flavipes	1	-27.2159221	-49.6623625	2020-05-02
Turdus flavipes	1	-27.2159221	-49.6623625	2020-05-02
Turdus flavipes	2	-27.728969899999996	-48.742818799999995	2020-05-09
Turdus flavipes	1	-27.2126429	-49.6794311	2020-05-02
Turdus flavipes	3	-28.5620255	-49.454865999999996	2020-05-19
Turdus flavipes	3	-27.759507	-48.53401420000001	2020-06-08
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-06-01
Turdus flavipes	1	-28.5251465	-49.3434848	2020-06-06
Turdus flavipes	1	-27.447581500000002	-48.3714402	2020-06-19
Turdus flavipes	2	-28.5303506	-49.4583385	2020-06-03
Turdus flavipes	1	-27.2159221	-49.6623625	2020-06-14
Turdus flavipes	1	-27.2159221	-49.6623625	2020-06-14
Turdus flavipes	1	-28.5303506	-49.4583385	2020-06-05
Turdus flavipes	1	-28.525206	-49.343308	2020-06-07
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-06-21
Turdus flavipes	1	-27.1130582	-48.6738822	2020-07-03
Turdus flavipes	2	-29.159052600000003	-49.9838099	2020-07-06
Turdus flavipes	1	-27.2159221	-49.6623625	2020-07-18
Turdus flavipes	1	-27.2159221	-49.6623625	2020-07-18
Turdus flavipes	6	-26.739784999999998	-49.1931295	2020-07-21
Turdus flavipes	1	-28.665534700000002	-49.480294799999996	2020-07-19
Turdus flavipes	1	-27.2159221	-49.6623625	2020-07-26
Turdus flavipes	2	-28.0805618	-48.63010739999999	2020-07-25
Turdus flavipes	1	-27.705294399999996	-48.5341214	2020-07-16
Turdus flavipes	2	-27.001525399999995	-48.7098289	2020-07-19
Turdus flavipes	2	-26.217517100000002	-48.6661506	2020-07-30
Turdus flavipes	1	-26.441325	-49.0943124	2020-07-17
Turdus flavipes	1	-27.2126429	-49.6794311	2020-08-08
Turdus flavipes	2	-27.6377474	-48.5089684	2020-08-25
Turdus flavipes	2	-27.5553558	-48.4944732	2020-08-29
Turdus flavipes	1	-28.6130747	-49.5743686	2020-08-30
Turdus flavipes	2	-27.2159221	-49.6623625	2020-08-29
Turdus flavipes	1	-27.2159221	-49.6623625	2020-08-01
Turdus flavipes	2	-27.2159221	-49.6623625	2020-08-29
Turdus flavipes	1	-27.417220500000003	-48.4073114	2020-08-04
Turdus flavipes	3	-26.739784999999998	-49.1931295	2020-08-10
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-08-30
Turdus flavipes	1	-27.2159221	-49.6623625	2020-08-01
Turdus flavipes	4	-26.739784999999998	-49.1931295	2020-08-07
Turdus flavipes	1	-27.2126429	-49.6794311	2020-08-08
Turdus flavipes	1	-27.6035217	-48.504141	2020-08-28
Turdus flavipes	1	-26.297267100000003	-49.188047999999995	2020-08-31
Turdus flavipes	1	-26.266586600000004	-48.8812896	2020-08-21
Turdus flavipes	1	-27.2159221	-49.6623625	2020-08-24
Turdus flavipes	1	-26.391463	-49.1495313	2020-08-24
Turdus flavipes	1	-26.391463	-49.1495313	2020-08-23
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-08-14
Turdus flavipes	2	-27.6377474	-48.5089684	2020-08-25
Turdus flavipes	1	-26.081671300000004	-48.6405426	2020-09-25
Turdus flavipes	1	-26.081671300000004	-48.6405426	2020-09-25
Turdus flavipes	2	-27.2159221	-49.6623625	2020-09-19
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-09-06
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-09-05
Turdus flavipes	1	-26.081671300000004	-48.6405426	2020-09-25
Turdus flavipes	1	-27.2159221	-49.6623625	2020-09-06
Turdus flavipes	1	-28.636334299999998	-49.4992382	2020-09-04
Turdus flavipes	1	-26.081671300000004	-48.6405426	2020-09-25
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-09-07
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-09-08
Turdus flavipes	1	-26.081671300000004	-48.6405426	2020-09-25
Turdus flavipes	1	-26.4875914	-49.073438	2020-09-27
Turdus flavipes	1	-27.104244399999995	-48.6369867	2020-09-24
Turdus flavipes	1	-26.4875914	-49.073438	2020-09-27
Turdus flavipes	1	-27.2159221	-49.6623625	2020-09-06
Turdus flavipes	1	-27.732229999999998	-48.8106682	2020-09-25
Turdus flavipes	1	-27.6706064	-48.4926867	2020-09-25
Turdus flavipes	2	-27.2159221	-49.6623625	2020-09-19
Turdus flavipes	2	-26.360707799999997	-49.2444119	2020-10-17
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-18
Turdus flavipes	2	-26.5606646	-49.378358	2020-10-10
Turdus flavipes	2	-26.5910216	-49.333688	2020-10-10
Turdus flavipes	2	-26.360707799999997	-49.2444119	2020-10-17
Turdus flavipes	3	-26.283909	-49.170749	2020-10-17
Turdus flavipes	1	-26.2247164	-49.097406899999996	2020-10-17
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-10-22
Turdus flavipes	1	-26.3295983	-49.15105	2020-10-24
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-24
Turdus flavipes	2	-26.7760327	-48.716105999999996	2020-10-08
Turdus flavipes	2	-28.540569399999995	-49.1066259	2020-10-14
Turdus flavipes	1	-26.283909	-49.170749	2020-10-10
Turdus flavipes	6	-27.9739696	-49.0995354	2020-10-17
Turdus flavipes	4	-27.2159221	-49.6623625	2020-10-10
Turdus flavipes	1	-26.376070199999997	-49.248313200000005	2020-10-17
Turdus flavipes	6	-27.732229999999998	-48.8106682	2020-10-30
Turdus flavipes	4	-27.229632399999996	-49.6238695	2020-10-31
Turdus flavipes	1	-27.2126429	-49.6794311	2020-10-17
Turdus flavipes	6	-27.9739696	-49.0995354	2020-10-17
Turdus flavipes	1	-26.283909	-49.170749	2020-10-10
Turdus flavipes	1	-26.376070199999997	-49.248313200000005	2020-10-17
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-25
Turdus flavipes	4	-26.7535369	-48.70603679999999	2020-10-18
Turdus flavipes	1	-26.283909	-49.170749	2020-10-17
Turdus flavipes	3	-26.739784999999998	-49.1931295	2020-10-09
Turdus flavipes	1	-26.283909	-49.170749	2020-10-17
Turdus flavipes	1	-26.3086445	-48.637901899999996	2020-10-23
Turdus flavipes	1	-26.283909	-49.170749	2020-10-10
Turdus flavipes	4	-27.231982000000002	-49.62496420000001	2020-10-31
Turdus flavipes	2	-26.283909	-49.170749	2020-10-10
Turdus flavipes	1	-26.376070199999997	-49.248313200000005	2020-10-17
Turdus flavipes	1	-27.2126429	-49.6794311	2020-10-17
Turdus flavipes	1	-26.283909	-49.170749	2020-10-10
Turdus flavipes	2	-27.715455300000002	-48.562675	2020-10-17
Turdus flavipes	1	-27.08342	-48.7904463	2020-10-17
Turdus flavipes	2	-28.538510499999997	-49.105298499999996	2020-10-13
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-21
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-26
Turdus flavipes	4	-26.8976929	-49.4799113	2020-10-06
Turdus flavipes	1	-26.7760327	-48.716105999999996	2020-10-18
Turdus flavipes	2	-26.360707799999997	-49.2444119	2020-10-17
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-23
Turdus flavipes	1	-26.2247164	-49.097406899999996	2020-10-17
Turdus flavipes	2	-26.3027362	-48.6317164	2020-10-21
Turdus flavipes	1	-26.3295983	-49.15105	2020-10-24
Turdus flavipes	3	-26.283909	-49.170749	2020-10-17
Turdus flavipes	1	-27.145461800000003	-48.9212051	2020-10-24
Turdus flavipes	4	-27.2159221	-49.6623625	2020-10-10
Turdus flavipes	3	-28.643151300000003	-49.4684486	2020-11-04
Turdus flavipes	1	-27.2159221	-49.6623625	2020-11-14
Turdus flavipes	1	-27.8185977	-49.2720472	2020-11-05
Turdus flavipes	4	-27.231982000000002	-49.62496420000001	2020-11-07
Turdus flavipes	4	-27.8185977	-49.2720472	2020-11-04
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-25
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-24
Turdus flavipes	2	-27.0383788	-49.0924843	2020-11-08
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-23
Turdus flavipes	1	-26.303093199999996	-48.632414399999995	2020-11-25
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-26
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-23
Turdus flavipes	1	-26.307263300000002	-48.6361128	2020-11-09
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-20
Turdus flavipes	2	-26.081671300000004	-48.6405426	2020-11-06
Turdus flavipes	1	-28.390393900000003	-49.5185882	2020-11-15
Turdus flavipes	1	-27.2159221	-49.6623625	2020-11-28
Turdus flavipes	1	-27.2159221	-49.6623625	2020-11-14
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-24
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-25
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-21
Turdus flavipes	2	-28.643151300000003	-49.4684486	2020-11-01
Turdus flavipes	1	-27.2159221	-49.6623625	2020-11-28
Turdus flavipes	4	-27.229632399999996	-49.6238695	2020-11-07
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-26
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-20
Turdus flavipes	1	-26.217517100000002	-48.6661506	2020-11-21
Turdus flavipes	1	-28.632120399999998	-49.5077563	2020-11-06
Turdus flavipes	1	-27.2159221	-49.6623625	2020-12-13
Turdus flavipes	1	-27.826821999999996	-49.024454	2020-12-30
Turdus flavipes	3	-26.4273469	-49.246877000000005	2020-12-30
Turdus flavipes	2	-26.2247164	-49.097406899999996	2020-12-18
Turdus flavipes	6	-26.567130100000004	-49.3192577	2020-12-31
Turdus flavipes	1	-28.665534700000002	-49.480294799999996	2020-12-13
Turdus flavipes	1	-27.4328799	-48.990011200000005	2020-12-10
Turdus flavipes	1	-27.2159221	-49.6623625	2020-12-13
Turdus flavipes	2	-26.2247164	-49.097406899999996	2020-12-23
Turdus flavipes	1	-28.643151300000003	-49.4684486	2021-01-01
Turdus flavipes	1	-27.2126429	-49.6794311	2021-01-09
Turdus flavipes	1	-28.643151300000003	-49.4684486	2021-01-02
Turdus flavipes	3	-26.504345500000003	-49.3212754	2021-01-09
Turdus flavipes	4	-26.6451413	-49.3569756	2021-01-25
Turdus flavipes	1	-28.639451300000005	-49.4952321	2021-01-16
Turdus flavipes	1	-28.6348545	-49.499703000000004	2021-01-23
Turdus flavipes	1	-27.2159221	-49.6623625	2021-01-16
Turdus flavipes	1	-28.6348545	-49.499703000000004	2021-01-23
Turdus flavipes	1	-27.212625399999997	-49.769963700000005	2021-01-31
Turdus flavipes	1	-27.2507408	-48.9438343	2021-01-12
Turdus flavipes	1	-27.212625399999997	-49.769963700000005	2021-01-31
Turdus flavipes	2	-27.0400581	-48.9924565	2021-01-05
Turdus flavipes	2	-28.665534700000002	-49.480294799999996	2021-02-18
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-20
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-06
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-14
Turdus flavipes	1	-26.3135095	-48.9698771	2021-02-10
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-20
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-06
Turdus flavipes	1	-27.2159221	-49.6623625	2021-02-14
Turdus flavipes	1	-23.461592899999996	-46.6377568	1977-07-15
Turdus flavipes	1	-23.541405899999997	-45.0706816	1982-09-05
Turdus flavipes	1	-23.654184	-45.889644	1982-10-15
Turdus flavipes	1	-23.541405899999997	-45.0706816	1984-07-24
Turdus flavipes	1	-23.646103600000004	-46.6848293	1984-10-12
Turdus flavipes	1	-23.646103600000004	-46.6848293	1984-10-28
Turdus flavipes	1	-23.5885	-46.701396	1984-10-28
Turdus flavipes	1	-23.5885	-46.701396	1985-09-28
Turdus flavipes	2	-23.5885	-46.701396	1985-10-13
Turdus flavipes	2	-23.5885	-46.701396	1986-04-11
Turdus flavipes	1	-23.6387607	-46.623371	1986-11-30
Turdus flavipes	1	-23.6387607	-46.623371	1986-11-09
Turdus flavipes	2	-23.6387607	-46.623371	1986-12-07
Turdus flavipes	1	-23.5667407	-46.7186844	1987-02-19
Turdus flavipes	1	-23.5885	-46.701396	1987-06-21
Turdus flavipes	1	-23.6387607	-46.623371	1987-06-28
Turdus flavipes	1	-23.6387607	-46.623371	1987-08-23
Turdus flavipes	1	-23.5667407	-46.7186844	1987-09-22
Turdus flavipes	2	-23.5885	-46.701396	1987-09-26
Turdus flavipes	1	-23.5802501	-46.7269695	1987-09-27
Turdus flavipes	1	-23.5667407	-46.7186844	1987-10-18
Turdus flavipes	1	-23.5657693	-46.7191161	1987-10-18
Turdus flavipes	1	-23.6387607	-46.623371	1987-10-11
Turdus flavipes	1	-23.5657693	-46.7191161	1987-10-02
Turdus flavipes	1	-23.5802501	-46.7269695	1987-10-17
Turdus flavipes	1	-23.5802501	-46.7269695	1987-10-21
Turdus flavipes	1	-23.541405899999997	-45.0706816	1987-10-02
Turdus flavipes	1	-23.6748307	-46.732621200000004	1987-11-05
Turdus flavipes	1	-23.4582073	-46.769485499999995	1987-11-22
Turdus flavipes	1	-23.5657693	-46.7191161	1988-01-10
Turdus flavipes	1	-23.5802501	-46.7269695	1988-05-09
Turdus flavipes	1	-24.2069829	-46.88803729999999	1988-07-19
Turdus flavipes	1	-24.2682101	-48.4127569	1988-07-14
Turdus flavipes	1	-24.2682101	-48.4127569	1988-09-24
Turdus flavipes	1	-23.6672458	-46.782342	1988-11-11
Turdus flavipes	1	-23.6672458	-46.782342	1989-11-11
Turdus flavipes	1	-24.2682101	-48.4127569	1989-11-18
Turdus flavipes	1	-24.2682101	-48.4127569	1989-11-20
Turdus flavipes	1	-24.2682101	-48.4127569	1989-12-05
Turdus flavipes	2	-24.2682101	-48.4127569	1989-12-04
Turdus flavipes	1	-22.7202987	-47.3061848	1990-06-24
Turdus flavipes	1	-23.5885	-46.701396	1990-09-29
Turdus flavipes	1	-24.2682101	-48.4127569	1990-11-04
Turdus flavipes	2	-24.2682101	-48.4127569	1991-01-20
Turdus flavipes	1	-24.2682101	-48.4127569	1991-01-23
Turdus flavipes	1	-24.2682101	-48.4127569	1991-01-19
Turdus flavipes	1	-24.2682101	-48.4127569	1991-01-21
Turdus flavipes	1	-24.2682101	-48.4127569	1991-02-12
Turdus flavipes	1	-24.2682101	-48.4127569	1991-07-05
Turdus flavipes	1	-23.6111523	-46.652592600000006	1991-07-08
Turdus flavipes	1	-24.2682101	-48.4127569	1991-07-03
Turdus flavipes	1	-24.2682101	-48.4127569	1991-07-04
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-11
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-06
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-10
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-15
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-31
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-12
Turdus flavipes	1	-24.2682101	-48.4127569	1991-08-13
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-01
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-03
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-04
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-05
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-04
Turdus flavipes	6	-23.654184	-45.889644	1991-09-13
Turdus flavipes	1	-24.2682101	-48.4127569	1991-09-02
Turdus flavipes	5	-23.654184	-45.889644	1991-09-16
Turdus flavipes	1	-24.2682101	-48.4127569	1991-10-30
Turdus flavipes	1	-24.2682101	-48.4127569	1991-10-27
Turdus flavipes	1	-24.2682101	-48.4127569	1991-10-26
Turdus flavipes	1	-24.2682101	-48.4127569	1991-10-29
Turdus flavipes	1	-24.2682101	-48.4127569	1991-10-28
Turdus flavipes	1	-24.2682101	-48.4127569	1991-11-13
Turdus flavipes	12	-24.2682101	-48.4127569	1991-11-22
Turdus flavipes	10	-24.2682101	-48.4127569	1991-11-19
Turdus flavipes	1	-24.2682101	-48.4127569	1991-11-11
Turdus flavipes	1	-24.2682101	-48.4127569	1991-11-12
Turdus flavipes	7	-24.2682101	-48.4127569	1991-11-21
Turdus flavipes	6	-24.2682101	-48.4127569	1991-11-20
Turdus flavipes	1	-24.2682101	-48.4127569	1991-12-07
Turdus flavipes	1	-24.2682101	-48.4127569	1991-12-08
Turdus flavipes	46	-23.654184	-45.889644	1991-12-15
Turdus flavipes	1	-24.2682101	-48.4127569	1992-01-20
Turdus flavipes	1	-24.2682101	-48.4127569	1992-01-22
Turdus flavipes	6	-25.1079845	-47.930603000000005	1992-01-26
Turdus flavipes	1	-24.2682101	-48.4127569	1992-01-21
Turdus flavipes	6	-25.1079845	-47.930603000000005	1992-01-25
Turdus flavipes	3	-24.1367282	-47.9772949	1992-09-04
Turdus flavipes	1	-24.2682101	-48.4127569	1992-09-08
Turdus flavipes	1	-24.2682101	-48.4127569	1992-09-28
Turdus flavipes	1	-24.2682101	-48.4127569	1992-09-11
Turdus flavipes	1	-24.2682101	-48.4127569	1992-09-29
Turdus flavipes	1	-24.2682101	-48.4127569	1992-09-09
Turdus flavipes	1	-24.2682101	-48.4127569	1992-10-29
Turdus flavipes	1	-24.2682101	-48.4127569	1992-10-27
Turdus flavipes	1	-24.2682101	-48.4127569	1992-10-01
Turdus flavipes	1	-24.2682101	-48.4127569	1992-10-28
Turdus flavipes	1	-24.2682101	-48.4127569	1992-11-17
Turdus flavipes	1	-24.2682101	-48.4127569	1992-11-18
Turdus flavipes	1	-24.2682101	-48.4127569	1992-11-16
Turdus flavipes	1	-23.5885	-46.701396	1993-01-27
Turdus flavipes	1	-23.5885	-46.701396	1993-03-01
Turdus flavipes	1	-24.2682101	-48.4127569	1993-04-23
Turdus flavipes	1	-23.461592899999996	-46.6377568	1993-07-03
Turdus flavipes	1	-23.5885	-46.701396	1993-09-29
Turdus flavipes	1	-23.5861978	-46.6591035	1993-09-24
Turdus flavipes	1	-23.5812155	-46.4603662	1993-09-22
Turdus flavipes	1	-23.5885	-46.701396	1993-09-16
Turdus flavipes	1	-23.5885	-46.701396	1993-10-27
Turdus flavipes	1	-23.5885	-46.701396	1993-10-15
Turdus flavipes	1	-23.5861978	-46.6591035	1993-10-11
Turdus flavipes	1	-23.5885	-46.701396	1993-11-08
Turdus flavipes	1	-23.5861978	-46.6591035	1993-11-24
Turdus flavipes	2	-24.4585959	-47.1085596	1993-12-13
Turdus flavipes	6	-24.2682101	-48.4127569	1993-12-08
Turdus flavipes	1	-23.5885	-46.701396	1993-12-06
Turdus flavipes	3	-25.0221509	-47.8983307	1993-12-16
Turdus flavipes	2	-25.1079845	-47.930603000000005	1993-12-15
Turdus flavipes	3	-24.2682101	-48.4127569	1993-12-11
Turdus flavipes	1	-22.878270800000003	-45.969522	1994-05-28
Turdus flavipes	1	-23.4730188	-45.1931942	1994-09-19
Turdus flavipes	1	-23.4730188	-45.1931942	1994-09-20
Turdus flavipes	2	-23.4697252	-45.1692945	1995-10-15
Turdus flavipes	1	-23.4011	-45.06293	1995-10-16
Turdus flavipes	1	-23.4884092	-46.1945057	1995-11-07
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1995-12-02
Turdus flavipes	1	-23.580668	-46.7272631	1996-01-01
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1996-06-05
Turdus flavipes	1	-23.413354	-46.791187	1996-08-21
Turdus flavipes	1	-23.4697252	-45.1692945	1996-09-29
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1996-09-18
Turdus flavipes	8	-23.425763699999997	-45.08299829999999	1996-10-12
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1996-10-22
Turdus flavipes	4	-23.425763699999997	-45.08299829999999	1996-10-11
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1996-11-13
Turdus flavipes	1	-23.631963199999998	-46.721398799999996	1996-12-11
Turdus flavipes	2	-24.2682101	-48.4127569	1997-02-03
Turdus flavipes	1	-24.2682101	-48.4127569	1997-02-04
Turdus flavipes	1	-23.6748307	-46.732621200000004	1997-10-29
Turdus flavipes	1	-23.6387607	-46.623371	1997-11-29
Turdus flavipes	1	-23.5861978	-46.6591035	1998-10-18
Turdus flavipes	1	-25.0202843	-47.894210799999996	1998-10-27
Turdus flavipes	1	-23.5861978	-46.6591035	1998-10-24
Turdus flavipes	1	-22.7356569	-44.6525574	1998-11-07
Turdus flavipes	1	-23.354864199999998	-45.104885100000004	1998-12-29
Turdus flavipes	1	-23.354864199999998	-45.104885100000004	1998-12-31
Turdus flavipes	1	-23.5861978	-46.6591035	1999-03-10
Turdus flavipes	1	-23.5667407	-46.7186844	1999-03-27
Turdus flavipes	1	-23.4582073	-46.769485499999995	1999-04-24
Turdus flavipes	1	-23.4582073	-46.769485499999995	1999-05-01
Turdus flavipes	1	-23.4582073	-46.769485499999995	1999-05-09
Turdus flavipes	1	-23.4582073	-46.769485499999995	1999-05-01
Turdus flavipes	1	-23.9955323	-46.3933516	1999-07-10
Turdus flavipes	3	-24.1367282	-47.9772949	1999-08-25
Turdus flavipes	1	-23.6387607	-46.623371	1999-09-07
Turdus flavipes	1	-23.562089999999998	-46.65716	1999-10-09
Turdus flavipes	1	-23.6387607	-46.623371	1999-10-30
Turdus flavipes	1	-23.6387607	-46.623371	1999-11-10
Turdus flavipes	1	-23.562089999999998	-46.65716	1999-11-11
Turdus flavipes	1	-23.6387607	-46.623371	1999-12-30
Turdus flavipes	1	-24.4585959	-47.1085596	2000-07-07
Turdus flavipes	1	-22.7372401	-45.589828499999996	2000-07-05
Turdus flavipes	1	-23.5643661	-45.279142900000004	2000-08-26
Turdus flavipes	1	-23.8789603	-46.4099339	2000-08-09
Turdus flavipes	1	-23.3061327	-47.136449799999994	2000-08-06
Turdus flavipes	1	-23.607727	-46.8466352	2000-08-11
Turdus flavipes	1	-23.6387607	-46.623371	2000-09-09
Turdus flavipes	1	-23.5183983	-45.1705885	2000-09-24
Turdus flavipes	1	-23.431040300000003	-46.6421986	2000-09-28
Turdus flavipes	1	-23.4011	-45.06293	2000-10-26
Turdus flavipes	4	-23.394444399999998	-45.071388899999995	2000-10-29
Turdus flavipes	1	-23.4011	-45.06293	2000-10-27
Turdus flavipes	1	-24.286523499999998	-47.4583025	2000-10-05
Turdus flavipes	2	-23.394444399999998	-45.071388899999995	2000-10-30
Turdus flavipes	1	-23.3061327	-47.136449799999994	2000-10-28
Turdus flavipes	1	-23.4697252	-45.1692945	2000-10-26
Turdus flavipes	1	-23.4011	-45.06293	2000-10-25
Turdus flavipes	4	-24.2682101	-48.4127569	2000-11-11
Turdus flavipes	1	-23.695134699999997	-46.9597721	2000-11-11
Turdus flavipes	1	-23.394444399999998	-45.071388899999995	2001-04-26
Turdus flavipes	1	-24.2682101	-48.4127569	2001-05-14
Turdus flavipes	8	-25.0202843	-47.894210799999996	2001-05-19
